Name                                                                                        Stmts   Miss  Cover
/home/gdub/tmp/metrics/2009-01-13/django/utils/decorators                                      46     16    65%
/home/gdub/tmp/metrics/2009-01-13/django/utils/encoding                                        57     13    77%
/home/gdub/tmp/metrics/2009-01-13/django/utils/feedgenerator                                  199     67    66%
/home/gdub/tmp/metrics/2009-01-13/django/utils/functional                                      98     10    90%
/home/gdub/tmp/metrics/2009-01-13/django/utils/hashcompat                                       9      5    44%
/home/gdub/tmp/metrics/2009-01-13/django/utils/html                                            98     19    81%
/home/gdub/tmp/metrics/2009-01-13/django/utils/http                                            37      0   100%
/home/gdub/tmp/metrics/2009-01-13/django/utils/itercompat                                      44     26    41%
/home/gdub/tmp/metrics/2009-01-13/django/utils/regex_helper                                   180      8    96%
/home/gdub/tmp/metrics/2009-01-13/django/utils/safestring                                      53      7    87%
/home/gdub/tmp/metrics/2009-01-13/django/utils/simplejson/__init__                             51     42    18%
/home/gdub/tmp/metrics/2009-01-13/django/utils/synch                                           56     16    71%
/home/gdub/tmp/metrics/2009-01-13/django/utils/termcolors                                      24     15    38%
/home/gdub/tmp/metrics/2009-01-13/django/utils/text                                           159     26    84%
/home/gdub/tmp/metrics/2009-01-13/django/utils/thread_support                                   6      3    50%
/home/gdub/tmp/metrics/2009-01-13/django/utils/timesince                                       33      1    97%
/home/gdub/tmp/metrics/2009-01-13/django/utils/translation/__init__                            59      7    88%
/home/gdub/tmp/metrics/2009-01-13/django/utils/translation/trans_real                         312    132    58%
/home/gdub/tmp/metrics/2009-01-13/django/utils/tree                                            62      7    89%
/home/gdub/tmp/metrics/2009-01-13/django/utils/tzinfo                                          51      9    82%
/home/gdub/tmp/metrics/2009-01-13/django/utils/version                                         20      9    55%
/home/gdub/tmp/metrics/2009-01-13/django/utils/xmlutils                                         8      0   100%
/home/gdub/tmp/metrics/2009-01-13/django/views/__init__                                         0      0   100%
/home/gdub/tmp/metrics/2009-01-13/django/views/decorators/__init__                              0      0   100%
/home/gdub/tmp/metrics/2009-01-13/django/views/decorators/cache                                22      5    77%
/home/gdub/tmp/metrics/2009-01-13/django/views/decorators/http                                 20      2    90%
/home/gdub/tmp/metrics/2009-01-13/django/views/decorators/vary                                 19      8    58%
/home/gdub/tmp/metrics/2009-01-13/django/views/defaults                                        11      0   100%
/home/gdub/tmp/metrics/2009-01-13/django/views/generic/__init__                                 2      0   100%
/home/gdub/tmp/metrics/2009-01-13/django/views/generic/create_update                          100     13    87%
/home/gdub/tmp/metrics/2009-01-13/django/views/generic/date_based                             176    115    35%
/home/gdub/tmp/metrics/2009-01-13/django/views/generic/simple                                  17     10    41%
/home/gdub/tmp/metrics/2009-01-13/django/views/i18n                                            98     30    69%
/home/gdub/tmp/metrics/2009-01-13/django/views/static                                          69     28    59%
---------------------------------------------------------------------------------------------------------------
TOTAL                                                                                       25074   5677    77%
