Name                                                                                                                               Stmts   Miss  Cover
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/cache/backends/__init__                           0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/cache/backends/base                              38      7    82%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/cache/backends/db                                79     15    81%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/cache/backends/dummy                             16      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/cache/backends/filebased                        115     31    73%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/cache/backends/locmem                           110     27    75%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/context_processors                               53      8    85%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/exceptions                                       42      2    95%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/__init__                                    1      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/base                                       86     26    70%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/images                                     35      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/locks                                      40     20    50%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/move                                       47     31    34%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/storage                                   130     17    87%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/temp                                       28     21    25%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/uploadedfile                               63      9    86%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/uploadhandler                              89     13    85%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/files/utils                                      19      1    95%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/handlers/__init__                                 0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/handlers/base                                   131     31    76%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/handlers/modpython                              143     80    44%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/handlers/wsgi                                   151     47    69%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/__init__                                    38      7    82%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/backends/__init__                            0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/backends/base                                9      2    78%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/backends/console                            27      4    85%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/backends/dummy                               4      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/backends/filebased                          41      9    78%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/backends/locmem                             10      1    90%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/backends/smtp                               71     50    30%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/message                                    161     17    89%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/mail/utils                                        9      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/__init__                             193     70    64%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/base                                 167     88    47%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/color                                 27      1    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/__init__                      0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/createcachetable             36      1    97%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/dumpdata                    103     13    87%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/flush                        40      5    88%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/loaddata                    151     27    82%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/reset                        30      5    83%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/runfcgi                      16     10    38%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/sqlall                       10      1    90%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/startapp                     28     12    57%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/commands/syncdb                       95     15    84%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/sql                                  113     12    89%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/management/validation                           175     14    92%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/paginator                                        78      3    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/serializers/__init__                             47      8    83%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/serializers/base                                 74      9    88%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/serializers/json                                 42      3    93%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/serializers/python                               77      3    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/serializers/xml_serializer                      146      8    95%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/servers/__init__                                  0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/servers/basehttp                                402    181    55%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/servers/fastcgi                                  76     67    12%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/signals                                           4      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/urlresolvers                                    280     22    92%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/validators                                       87      3    97%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/core/xheaders                                          5      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/__init__                                           47     19    60%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/__init__                                 230     35    85%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/creation                                 267    139    48%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/postgresql/__init__                        0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/postgresql/version                        11      2    82%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/signals                                    2      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/sqlite3/__init__                           0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/sqlite3/base                             135     22    84%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/sqlite3/client                            10      4    60%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/sqlite3/creation                          34     14    59%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/sqlite3/introspection                     68     10    85%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/backends/util                                      82     14    83%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/__init__                                    21      5    76%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/aggregates                                  25      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/base                                       518     13    97%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/expressions                                 68      1    99%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/fields/__init__                            729     58    92%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/fields/files                               213      5    98%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/fields/proxy                                 5      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/fields/related                             600     45    93%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/fields/subclassing                          65      8    88%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/loading                                    104     11    89%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/manager                                    136      6    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/options                                    312     15    95%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/query                                      725     37    95%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/query_utils                                117      6    95%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/related                                     30      8    73%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/signals                                      9      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/sql/__init__                                 5      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/sql/aggregates                              61      4    93%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/sql/compiler                               565     50    91%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/sql/constants                               15      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/sql/datastructures                          25      5    80%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/sql/expressions                             53      2    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/sql/query                                  975     35    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/sql/subqueries                             126      4    97%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/models/sql/where                                  162     20    88%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/transaction                                       190     25    87%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/db/utils                                              59     17    71%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/dispatch/__init__                                      1      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/dispatch/dispatcher                                   88      9    90%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/dispatch/saferef                                      79     19    76%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/forms/__init__                                         5      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/forms/extras/__init__                                  1      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/forms/extras/widgets                                  80      5    94%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/forms/fields                                         485     17    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/forms/forms                                          259      1    99%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/forms/formsets                                       187      5    97%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/forms/models                                         548     21    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/forms/util                                            25      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/forms/widgets                                        461     11    98%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/http/__init__                                        311     35    89%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/http/multipartparser                                 346     35    90%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/http/utils                                            36     19    47%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/middleware/__init__                                    0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/middleware/cache                                      60     36    40%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/middleware/common                                     69     30    57%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/middleware/csrf                                      103      2    98%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/middleware/doc                                         8      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/middleware/http                                       21     15    29%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/shortcuts/__init__                                    42      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/__init__                                    621     68    89%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/context                                      95     12    87%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/debug                                        83     18    78%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/defaultfilters                              545     36    93%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/defaulttags                                 558     76    86%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/loader                                      100     22    78%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/loader_tags                                 159     20    87%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/loaders/__init__                              0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/loaders/app_directories                      47      5    89%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/loaders/cached                               32      2    94%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/loaders/eggs                                 24      2    92%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/loaders/filesystem                           37      3    92%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/template/smartif                                      95      4    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/templatetags/__init__                                  7      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/templatetags/cache                                    37      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/templatetags/i18n                                    139     21    85%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/test/__init__                                          2      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/test/_doctest                                        899    399    56%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/test/client                                          217      4    98%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/test/signals                                           2      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/test/simple                                          134     31    77%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/test/testcases                                       264     37    86%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/test/utils                                            43      2    95%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/__init__                                         0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/_os                                             18      1    94%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/cache                                           99      9    91%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/checksums                                       11      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/copycompat                                       6      1    83%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/datastructures                                 262     35    87%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/dateformat                                     162     17    90%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/dates                                            8      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/datetime_safe                                   56      3    95%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/decorators                                      51      6    88%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/encoding                                        70     17    76%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/feedgenerator                                  199     59    70%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/formats                                         70      4    94%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/functional                                     154     11    93%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/hashcompat                                      13      7    46%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/html                                            98     19    81%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/http                                            47      1    98%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/importlib                                       23      6    74%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/itercompat                                      58     36    38%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/numberformat                                    24      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/regex_helper                                   180      8    96%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/safestring                                      53      6    89%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/simplejson/__init__                             52     43    17%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/synch                                           56     16    71%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/termcolors                                      57     15    74%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/text                                           160     31    81%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/thread_support                                   6      3    50%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/timesince                                       35      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/translation/__init__                            59      7    88%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/translation/trans_real                         316    130    59%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/tree                                            62      8    87%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/tzinfo                                          47      7    85%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/version                                         22      8    64%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/utils/xmlutils                                         8      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/__init__                                         0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/csrf                                             8      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/debug                                          165     77    53%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/decorators/__init__                              0      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/decorators/cache                                33     10    70%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/decorators/csrf                                 22      2    91%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/decorators/http                                 68      4    94%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/decorators/vary                                 19      8    58%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/defaults                                        11      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/generic/__init__                                 2      0   100%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/generic/create_update                          101     10    90%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/generic/date_based                             184     95    48%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/generic/list_detail                             61     39    36%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/generic/simple                                  17     10    41%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/i18n                                           124     33    73%
/home/gdub/grad/2011/software measurement metrics/assignment3/2010-01-13/django/views/static                                          69     28    59%
------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                                                                                              31550   5039    84%
