Name                                                                                        Stmts   Miss  Cover
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/__init__                             42      9    79%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/admin                                13      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/forms                                88      2    98%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/managers                             12      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/models                               99     17    83%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/moderation                           87      3    97%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/signals                               4      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/templatetags/__init__                 0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/templatetags/comments               114     16    86%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/views/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/views/comments                       58      6    90%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/views/moderation                     54     34    37%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/comments/views/utils                          27      2    93%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/contenttypes/__init__                          0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/contenttypes/generic                         222     34    85%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/contenttypes/management                       29      8    72%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/contenttypes/models                           49      3    94%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/contenttypes/tests                             0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/contenttypes/views                            44     19    57%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/csrf/__init__                                  0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/csrf/middleware                               69      3    96%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/csrf/models                                    0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/csrf/tests                                    86      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/databrowse/__init__                            1      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/databrowse/datastructures                    147    101    31%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/databrowse/plugins/__init__                    0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/databrowse/plugins/calendars                  54     35    35%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/databrowse/plugins/fieldchoices               49     31    37%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/databrowse/plugins/objects                    12      5    58%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/databrowse/sites                              82     49    40%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/flatpages/__init__                             0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/flatpages/admin                               15      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/flatpages/models                              20      2    90%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/formtools/__init__                             0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/formtools/models                               0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/formtools/preview                             55      5    91%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/formtools/tests                               88      1    99%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/formtools/utils                               20      2    90%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/formtools/wizard                              89     10    89%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/__init__                                   0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/db/__init__                                0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/db/backend/__init__                       11      4    64%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/db/backend/base                           13     12     8%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/db/backend/spatialite/__init__            19     14    26%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/db/backend/util                           32     22    31%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/gdal/__init__                             18      7    61%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/gdal/base                                 16      7    56%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/gdal/driver                               28     24    14%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/gdal/envelope                             77     59    23%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/gdal/error                                14      6    57%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/gdal/geomtype                             40     30    25%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/gdal/libgdal                              44     25    43%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/gdal/prototypes/__init__                   0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/gdal/prototypes/ds                        48     45     6%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/geos/__init__                              9      8    11%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/geos/base                                 25     12    52%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/geos/coordseq                             83     79     5%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/geos/error                                 4      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/geos/geometry                            242    237     2%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/geos/libgeos                              64     45    30%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/geos/mutable_list                        159    125    21%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/management/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/models                                   132     89    33%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/gis/tests/__init__                            87     76    13%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/humanize/__init__                              0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/humanize/templatetags/__init__                 0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/humanize/templatetags/humanize                68      5    93%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/__init__                           0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ar/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ar/ar_provinces                    2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ar/forms                          61      3    95%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/at/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/at/at_states                      10      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/at/forms                          27      1    96%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/au/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/au/au_states                       1      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/au/forms                          25      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/br/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/br/br_states                       2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/br/forms                         104      6    94%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ca/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ca/ca_provinces                   32      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ca/forms                          68      3    96%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ch/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ch/ch_states                       2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ch/forms                          67      6    91%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/cl/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/cl/cl_regions                      2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/cl/forms                          46      3    93%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/cz/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/cz/cz_regions                      2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/cz/forms                          65      4    94%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/de/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/de/de_states                       2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/de/forms                          47      3    94%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/es/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/es/es_provinces                    2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/es/es_regions                      2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/es/forms                          74      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/fi/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/fi/fi_municipalities             417      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/fi/forms                          27      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/fr/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/fr/forms                          25      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/fr/fr_department                   1      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/generic/__init__                   0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/generic/forms                     15      2    87%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/is_/__init__                       0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/is_/forms                         38      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/is_/is_postalcodes                 1      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/it/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/it/forms                          49      6    88%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/it/it_region                       1      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/it/util                           25      3    88%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/jp/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/jp/forms                          14      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/jp/jp_prefectures                  2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/nl/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/nl/forms                          53      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/nl/nl_provinces                    2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/pl/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/pl/forms                          67      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/pl/pl_administrativeunits          2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/pl/pl_voivodeships                 2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ro/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/ro/forms                         110     81    26%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/sk/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/sk/forms                          17      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/sk/sk_districts                    2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/sk/sk_regions                      2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/uk/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/uk/forms                          27      4    85%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/us/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/us/forms                          57      5    91%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/us/models                         26      6    77%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/us/us_states                       2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/za/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/localflavor/za/forms                          29      1    97%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/markup/__init__                                0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/markup/models                                  0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/markup/templatetags/__init__                   0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/markup/templatetags/markup                    46     16    65%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/markup/tests                                  45     10    78%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/redirects/__init__                             0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/redirects/admin                                8      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/redirects/models                              15      1    93%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/__init__                              0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/backends/__init__                     0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/backends/base                       164     15    91%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/backends/cache                       39      5    87%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/backends/cached_db                   24      8    67%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/backends/db                          49      8    84%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/backends/file                        88     17    81%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/middleware                           28      4    86%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/models                               36     17    53%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sessions/tests                                 3      2    33%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sitemaps/__init__                             68     46    32%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sites/__init__                                 0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sites/admin                                    6      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sites/management                              11      1    91%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sites/models                                  50     10    80%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/sites/tests                                    0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/syndication/__init__                           0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/syndication/feeds                             99     12    88%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/syndication/views                             20      3    85%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/webdesign/__init__                             0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/webdesign/lorem_ipsum                         30     11    63%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/webdesign/models                               0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/webdesign/templatetags/__init__                0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/webdesign/templatetags/webdesign              34     10    71%
/home/gdub/tmp/metrics/2009-07-13/django/contrib/webdesign/tests                                5      2    60%
/home/gdub/tmp/metrics/2009-07-13/django/core/__init__                                          0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/cache/__init__                                   31      7    77%
/home/gdub/tmp/metrics/2009-07-13/django/core/cache/backends/__init__                           0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/cache/backends/base                              38      7    82%
/home/gdub/tmp/metrics/2009-07-13/django/core/cache/backends/db                                79     15    81%
/home/gdub/tmp/metrics/2009-07-13/django/core/cache/backends/dummy                             16      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/cache/backends/filebased                        115     31    73%
/home/gdub/tmp/metrics/2009-07-13/django/core/cache/backends/locmem                           110     27    75%
/home/gdub/tmp/metrics/2009-07-13/django/core/context_processors                               41     11    73%
/home/gdub/tmp/metrics/2009-07-13/django/core/exceptions                                       18      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/__init__                                    1      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/base                                       86     26    70%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/images                                     35      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/locks                                      40     20    50%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/move                                       47     31    34%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/storage                                   132     18    86%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/temp                                       28     21    25%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/uploadedfile                               63      9    86%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/uploadhandler                              89     13    85%
/home/gdub/tmp/metrics/2009-07-13/django/core/files/utils                                      19      1    95%
/home/gdub/tmp/metrics/2009-07-13/django/core/handlers/__init__                                 0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/handlers/base                                   126     32    75%
/home/gdub/tmp/metrics/2009-07-13/django/core/handlers/modpython                              143     80    44%
/home/gdub/tmp/metrics/2009-07-13/django/core/handlers/wsgi                                   151     47    69%
/home/gdub/tmp/metrics/2009-07-13/django/core/mail                                            244     81    67%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/__init__                             159     75    53%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/base                                 167     97    42%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/color                                 26      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/commands/__init__                      0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/commands/createcachetable             32      1    97%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/commands/dumpdata                     58     13    78%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/commands/flush                        36      5    86%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/commands/loaddata                    141     27    81%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/commands/syncdb                      104     18    83%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/sql                                  125     81    35%
/home/gdub/tmp/metrics/2009-07-13/django/core/management/validation                           174     14    92%
/home/gdub/tmp/metrics/2009-07-13/django/core/paginator                                        78      3    96%
/home/gdub/tmp/metrics/2009-07-13/django/core/serializers/__init__                             47      9    81%
/home/gdub/tmp/metrics/2009-07-13/django/core/serializers/base                                 73      9    88%
/home/gdub/tmp/metrics/2009-07-13/django/core/serializers/json                                 41      3    93%
/home/gdub/tmp/metrics/2009-07-13/django/core/serializers/python                               60      3    95%
/home/gdub/tmp/metrics/2009-07-13/django/core/serializers/pyyaml                               31      3    90%
/home/gdub/tmp/metrics/2009-07-13/django/core/serializers/xml_serializer                      109     10    91%
/home/gdub/tmp/metrics/2009-07-13/django/core/servers/__init__                                  0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/servers/basehttp                                377    168    55%
/home/gdub/tmp/metrics/2009-07-13/django/core/signals                                           4      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/core/urlresolvers                                    205     21    90%
/home/gdub/tmp/metrics/2009-07-13/django/core/xheaders                                          5      2    60%
/home/gdub/tmp/metrics/2009-07-13/django/db/__init__                                           43     18    58%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/__init__                                 225     42    81%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/creation                                 270    115    57%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/postgresql/__init__                        0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/postgresql/version                        11      2    82%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/signals                                    2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/sqlite3/__init__                           0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/sqlite3/base                             139     22    84%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/sqlite3/client                            10      4    60%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/sqlite3/creation                          35     16    54%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/sqlite3/introspection                     68     10    85%
/home/gdub/tmp/metrics/2009-07-13/django/db/backends/util                                      82     14    83%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/__init__                                    21      5    76%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/aggregates                                  26      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/base                                       379     13    97%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/expressions                                 68      1    99%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/fields/__init__                            595     72    88%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/fields/files                               211      5    98%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/fields/proxy                                 5      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/fields/related                             550     43    92%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/fields/subclassing                          21      2    90%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/loading                                     96     11    89%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/manager                                    119      6    95%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/options                                    311     19    94%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/query                                      597     29    95%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/query_utils                                119      8    93%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/related                                     30      8    73%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/signals                                      9      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/sql/__init__                                 5      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/sql/aggregates                              63      4    94%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/sql/constants                               15      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/sql/datastructures                          28      6    79%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/sql/expressions                             56      5    91%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/sql/query                                 1363     74    95%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/sql/subqueries                             246     14    94%
/home/gdub/tmp/metrics/2009-07-13/django/db/models/sql/where                                  152     13    91%
/home/gdub/tmp/metrics/2009-07-13/django/db/transaction                                       128     12    91%
/home/gdub/tmp/metrics/2009-07-13/django/dispatch/__init__                                      1      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/dispatch/dispatcher                                   88      9    90%
/home/gdub/tmp/metrics/2009-07-13/django/dispatch/saferef                                      79     19    76%
/home/gdub/tmp/metrics/2009-07-13/django/forms/__init__                                         5      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/forms/extras/__init__                                  1      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/forms/extras/widgets                                  67      3    96%
/home/gdub/tmp/metrics/2009-07-13/django/forms/fields                                         497     21    96%
/home/gdub/tmp/metrics/2009-07-13/django/forms/forms                                          242      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/forms/formsets                                       186     14    92%
/home/gdub/tmp/metrics/2009-07-13/django/forms/models                                         588     22    96%
/home/gdub/tmp/metrics/2009-07-13/django/forms/util                                            32      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/forms/widgets                                        458     13    97%
/home/gdub/tmp/metrics/2009-07-13/django/http/__init__                                        309     41    87%
/home/gdub/tmp/metrics/2009-07-13/django/http/multipartparser                                 346     35    90%
/home/gdub/tmp/metrics/2009-07-13/django/http/utils                                            36     19    47%
/home/gdub/tmp/metrics/2009-07-13/django/middleware/__init__                                    0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/middleware/cache                                      60     42    30%
