Name                                                                                        Stmts   Miss  Cover
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/it/util                           25      3    88%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/jp/__init__                        0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/jp/forms                          15      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/jp/jp_prefectures                  2      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/nl/__init__                        0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/nl/forms                          53      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/nl/nl_provinces                    2      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/pl/__init__                        0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/pl/forms                          74      2    97%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/pl/pl_administrativeunits          2      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/pl/pl_voivodeships                 2      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/sk/__init__                        0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/sk/forms                          17      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/sk/sk_districts                    2      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/sk/sk_regions                      2      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/uk/__init__                        0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/uk/forms                          27      4    85%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/us/__init__                        0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/us/forms                          57      5    91%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/us/us_states                       2      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/za/__init__                        0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/localflavor/za/forms                          29      1    97%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/markup/__init__                                0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/markup/models                                  0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/markup/templatetags/__init__                   0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/markup/templatetags/markup                    46     16    65%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/markup/tests                                  45     10    78%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/redirects/__init__                             0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/redirects/models                              19      1    95%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sessions/__init__                              0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sessions/backends/__init__                     0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sessions/backends/base                       142     16    89%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sessions/backends/cache                       18      3    83%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sessions/backends/db                          31      2    94%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sessions/backends/file                        55     22    60%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sessions/middleware                           29      4    86%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sessions/models                               36     17    53%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sessions/tests                                 3      2    33%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sitemaps/__init__                             62     43    31%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sites/__init__                                 0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sites/management                              12      1    92%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sites/models                                  49     10    80%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/sites/tests                                    0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/syndication/__init__                           0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/syndication/feeds                             80     48    40%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/syndication/views                             20      6    70%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/webdesign/__init__                             0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/webdesign/lorem_ipsum                         30     11    63%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/webdesign/models                               0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/webdesign/templatetags/__init__                0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/webdesign/templatetags/webdesign              34     10    71%
/home/gdub/tmp/metrics/2008-07-13/django/contrib/webdesign/tests                                5      2    60%
/home/gdub/tmp/metrics/2008-07-13/django/core/__init__                                          0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/core/cache/__init__                                   28      9    68%
/home/gdub/tmp/metrics/2008-07-13/django/core/cache/backends/__init__                           0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/core/cache/backends/base                              29      6    79%
/home/gdub/tmp/metrics/2008-07-13/django/core/cache/backends/filebased                        113     58    49%
/home/gdub/tmp/metrics/2008-07-13/django/core/cache/backends/locmem                           102     23    77%
/home/gdub/tmp/metrics/2008-07-13/django/core/context_processors                               39     11    72%
/home/gdub/tmp/metrics/2008-07-13/django/core/exceptions                                       16      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/core/files/__init__                                    0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/core/files/locks                                      38     20    47%
/home/gdub/tmp/metrics/2008-07-13/django/core/files/move                                       28     21    25%
/home/gdub/tmp/metrics/2008-07-13/django/core/files/uploadedfile                              138     52    62%
/home/gdub/tmp/metrics/2008-07-13/django/core/files/uploadhandler                              89     13    85%
/home/gdub/tmp/metrics/2008-07-13/django/core/handlers/__init__                                 0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/core/handlers/base                                   106     31    71%
/home/gdub/tmp/metrics/2008-07-13/django/core/handlers/modpython                              123     67    46%
/home/gdub/tmp/metrics/2008-07-13/django/core/handlers/wsgi                                   134     45    66%
/home/gdub/tmp/metrics/2008-07-13/django/core/mail                                            208    136    35%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/__init__                             136     77    43%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/base                                 160     97    39%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/color                                 26      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/commands/__init__                      0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/commands/dumpdata                     33      8    76%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/commands/flush                        36      5    86%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/commands/loaddata                    115     25    78%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/commands/syncdb                      106     20    81%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/sql                                  293    131    55%
/home/gdub/tmp/metrics/2008-07-13/django/core/management/validation                           184     27    85%
/home/gdub/tmp/metrics/2008-07-13/django/core/paginator                                       119      7    94%
/home/gdub/tmp/metrics/2008-07-13/django/core/serializers/__init__                             42      8    81%
/home/gdub/tmp/metrics/2008-07-13/django/core/serializers/base                                 78     10    87%
/home/gdub/tmp/metrics/2008-07-13/django/core/serializers/json                                 41      7    83%
/home/gdub/tmp/metrics/2008-07-13/django/core/serializers/python                               56      3    95%
/home/gdub/tmp/metrics/2008-07-13/django/core/serializers/pyyaml                               26      3    88%
/home/gdub/tmp/metrics/2008-07-13/django/core/serializers/xml_serializer                      109     10    91%
/home/gdub/tmp/metrics/2008-07-13/django/core/signals                                           3      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/core/urlresolvers                                    200     31    85%
/home/gdub/tmp/metrics/2008-07-13/django/core/validators                                      411    276    33%
/home/gdub/tmp/metrics/2008-07-13/django/core/xheaders                                          5      2    60%
/home/gdub/tmp/metrics/2008-07-13/django/db/__init__                                           42     13    69%
/home/gdub/tmp/metrics/2008-07-13/django/db/backends/__init__                                  98     16    84%
/home/gdub/tmp/metrics/2008-07-13/django/db/backends/sqlite3/__init__                           0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/db/backends/sqlite3/base                              99     19    81%
/home/gdub/tmp/metrics/2008-07-13/django/db/backends/sqlite3/creation                           1      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/db/backends/sqlite3/introspection                     40     27    33%
/home/gdub/tmp/metrics/2008-07-13/django/db/backends/util                                      76     16    79%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/__init__                                    21      5    76%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/base                                       377     50    87%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/fields/__init__                            801    199    75%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/fields/proxy                                 5      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/fields/related                             502     70    86%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/fields/subclassing                          22      2    91%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/loading                                     93     11    88%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/manager                                     92      8    91%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/manipulators                               226    144    36%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/options                                    381     74    81%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/query                                      472     34    93%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/query_utils                                 35      1    97%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/related                                     97     65    33%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/signals                                      8      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/sql/__init__                                 5      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/sql/constants                               15      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/sql/datastructures                          52     12    77%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/sql/query                                  990     82    92%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/sql/subqueries                             216     17    92%
/home/gdub/tmp/metrics/2008-07-13/django/db/models/sql/where                                  113     14    88%
/home/gdub/tmp/metrics/2008-07-13/django/db/transaction                                       104     12    88%
/home/gdub/tmp/metrics/2008-07-13/django/dispatch/__init__                                      3      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/dispatch/dispatcher                                  192     47    76%
/home/gdub/tmp/metrics/2008-07-13/django/dispatch/errors                                        3      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/dispatch/robust                                       11      1    91%
/home/gdub/tmp/metrics/2008-07-13/django/dispatch/robustapply                                  20      1    95%
/home/gdub/tmp/metrics/2008-07-13/django/dispatch/saferef                                      80     18    78%
/home/gdub/tmp/metrics/2008-07-13/django/http/__init__                                        296     55    81%
/home/gdub/tmp/metrics/2008-07-13/django/http/multipartparser                                 348     35    90%
/home/gdub/tmp/metrics/2008-07-13/django/http/utils                                            36     22    39%
/home/gdub/tmp/metrics/2008-07-13/django/middleware/__init__                                    0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/middleware/cache                                      49     35    29%
/home/gdub/tmp/metrics/2008-07-13/django/middleware/common                                     69     31    55%
/home/gdub/tmp/metrics/2008-07-13/django/middleware/doc                                         8      3    63%
/home/gdub/tmp/metrics/2008-07-13/django/middleware/http                                       23     18    22%
/home/gdub/tmp/metrics/2008-07-13/django/newforms/__init__                                      5      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/newforms/extras/__init__                               1      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/newforms/extras/widgets                               52      2    96%
/home/gdub/tmp/metrics/2008-07-13/django/newforms/fields                                      449     22    95%
/home/gdub/tmp/metrics/2008-07-13/django/newforms/forms                                       191      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/newforms/models                                      213     17    92%
/home/gdub/tmp/metrics/2008-07-13/django/newforms/util                                         33      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/newforms/widgets                                     284     12    96%
/home/gdub/tmp/metrics/2008-07-13/django/oldforms/__init__                                    723    375    48%
/home/gdub/tmp/metrics/2008-07-13/django/shortcuts/__init__                                    26      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/template/__init__                                    592    103    83%
/home/gdub/tmp/metrics/2008-07-13/django/template/context                                      71     14    80%
/home/gdub/tmp/metrics/2008-07-13/django/template/defaultfilters                              494     31    94%
/home/gdub/tmp/metrics/2008-07-13/django/template/defaulttags                                 534     75    86%
/home/gdub/tmp/metrics/2008-07-13/django/template/loader                                       63     17    73%
/home/gdub/tmp/metrics/2008-07-13/django/template/loader_tags                                 134     15    89%
/home/gdub/tmp/metrics/2008-07-13/django/template/loaders/__init__                              0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/template/loaders/app_directories                      37      5    86%
/home/gdub/tmp/metrics/2008-07-13/django/template/loaders/eggs                                 16      2    88%
/home/gdub/tmp/metrics/2008-07-13/django/template/loaders/filesystem                           23      1    96%
/home/gdub/tmp/metrics/2008-07-13/django/templatetags/__init__                                  6      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/templatetags/cache                                    34      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/templatetags/i18n                                    139     21    85%
/home/gdub/tmp/metrics/2008-07-13/django/test/__init__                                          2      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/test/_doctest                                        899    363    60%
/home/gdub/tmp/metrics/2008-07-13/django/test/client                                          142      9    94%
/home/gdub/tmp/metrics/2008-07-13/django/test/signals                                           1      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/test/simple                                           79     24    70%
/home/gdub/tmp/metrics/2008-07-13/django/test/testcases                                       113     13    88%
/home/gdub/tmp/metrics/2008-07-13/django/test/utils                                           133     70    47%
/home/gdub/tmp/metrics/2008-07-13/django/utils/__init__                                         0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/utils/_os                                              8      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/utils/cache                                           94     69    27%
/home/gdub/tmp/metrics/2008-07-13/django/utils/checksums                                       11      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/utils/datastructures                                 239     38    84%
/home/gdub/tmp/metrics/2008-07-13/django/utils/dateformat                                     154     19    88%
/home/gdub/tmp/metrics/2008-07-13/django/utils/dates                                            8      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/utils/decorators                                      46     16    65%
/home/gdub/tmp/metrics/2008-07-13/django/utils/encoding                                        51      8    84%
/home/gdub/tmp/metrics/2008-07-13/django/utils/feedgenerator                                  169    137    19%
/home/gdub/tmp/metrics/2008-07-13/django/utils/functional                                      87      9    90%
/home/gdub/tmp/metrics/2008-07-13/django/utils/html                                            96     19    80%
/home/gdub/tmp/metrics/2008-07-13/django/utils/http                                            20      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/utils/itercompat                                      40     26    35%
/home/gdub/tmp/metrics/2008-07-13/django/utils/maxlength                                       26      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/utils/safestring                                      53      8    85%
/home/gdub/tmp/metrics/2008-07-13/django/utils/simplejson/__init__                             34      9    74%
/home/gdub/tmp/metrics/2008-07-13/django/utils/simplejson/decoder                             168     31    82%
/home/gdub/tmp/metrics/2008-07-13/django/utils/simplejson/encoder                             178     33    81%
/home/gdub/tmp/metrics/2008-07-13/django/utils/simplejson/scanner                              48      5    90%
/home/gdub/tmp/metrics/2008-07-13/django/utils/synch                                           56     16    71%
/home/gdub/tmp/metrics/2008-07-13/django/utils/termcolors                                      24     15    38%
/home/gdub/tmp/metrics/2008-07-13/django/utils/text                                           159     29    82%
/home/gdub/tmp/metrics/2008-07-13/django/utils/timesince                                       34      4    88%
/home/gdub/tmp/metrics/2008-07-13/django/utils/translation/__init__                            59      7    88%
/home/gdub/tmp/metrics/2008-07-13/django/utils/translation/trans_real                         319    136    57%
/home/gdub/tmp/metrics/2008-07-13/django/utils/tree                                            62      7    89%
/home/gdub/tmp/metrics/2008-07-13/django/utils/tzinfo                                          48     11    77%
/home/gdub/tmp/metrics/2008-07-13/django/utils/version                                         20      9    55%
/home/gdub/tmp/metrics/2008-07-13/django/utils/xmlutils                                         8      1    88%
/home/gdub/tmp/metrics/2008-07-13/django/views/__init__                                         0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/views/decorators/__init__                              0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/views/decorators/cache                                22      8    64%
/home/gdub/tmp/metrics/2008-07-13/django/views/decorators/http                                 20      5    75%
/home/gdub/tmp/metrics/2008-07-13/django/views/decorators/vary                                 19      8    58%
/home/gdub/tmp/metrics/2008-07-13/django/views/defaults                                        51     19    63%
/home/gdub/tmp/metrics/2008-07-13/django/views/generic/__init__                                 0      0   100%
/home/gdub/tmp/metrics/2008-07-13/django/views/generic/date_based                             176    115    35%
/home/gdub/tmp/metrics/2008-07-13/django/views/generic/simple                                  17     10    41%
/home/gdub/tmp/metrics/2008-07-13/django/views/i18n                                            98     30    69%
/home/gdub/tmp/metrics/2008-07-13/django/views/static                                          69     28    59%
---------------------------------------------------------------------------------------------------------------
TOTAL                                                                                       21875   5397    75%
